"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200003946","0","0200003946","W5270687_750ml","54.03","750ml","5270687","Red","2023","Hirsch Vineyards Pinot Noir The Family Blend","Hirsch Vineyards","Pinot Noir","The Family Blend","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","9/14/2025","OrderId:100001402","Home Cellar","36-A"
"200003947","0","0200003947","W5270687_750ml","54.03","750ml","5270687","Red","2023","Hirsch Vineyards Pinot Noir The Family Blend","Hirsch Vineyards","Pinot Noir","The Family Blend","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","9/14/2025","OrderId:100001402","Home Cellar","55-F"
"200003948","0","0200003948","W5270687_750ml","54.03","750ml","5270687","Red","2023","Hirsch Vineyards Pinot Noir The Family Blend","Hirsch Vineyards","Pinot Noir","The Family Blend","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","9/14/2025","OrderId:100001402","Home Cellar","64-E"
"200003949","0","0200003949","W5194876_750ml","101.97","750ml","5194876","White","2023","Lucas Winery Arneis","Lucas Winery","Arneis","Unknown","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","9/8/2025","OrderId:500000194","Off-site Storage","47-A"
"200003950","0","0200003950","W5194876_750ml","101.97","750ml","5194876","White","2023","Lucas Winery Arneis","Lucas Winery","Arneis","Unknown","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","9/8/2025","OrderId:500000194","Kitchen","91-E"
"200003951","1","0200003951","W4538664_750ml","79.49","750ml","4538664","Red","2021","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Mailer","9/18/2025","OrderId:500000193","(pending)",""
"200003952","0","0200003952","W3678780_750ml","97.46","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Flatiron Wines","9/17/2025","OrderId:100001405","Off-site Storage","59-E"
"200003953","0","0200003953","W3678780_750ml","97.46","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Flatiron Wines","9/17/2025","OrderId:100001405","Kitchen","40-F"
"200003954","0","0200003954","W3678780_750ml","97.46","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Flatiron Wines","9/17/2025","OrderId:100001405","Off-site Storage","72-C"
"200003955","0","0200003955","W5079241_750ml","80.19","750ml","5079241","Red","2022","Hirsch Vineyards Pinot Noir East Ridge","Hirsch Vineyards","Pinot Noir","East Ridge","Unknown","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","9/20/2025","OrderId:100001406","Home Cellar","59-A"
"200003956","0","0200003956","W4905013_1.5L","170.49","1.5L","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Bottleshop","9/22/2025","OrderId:100001407","Kitchen","49-A"
"200003957","0","0200003957","W3796351_750ml","35.00","750ml","3796351","White","2019","Domaine Servin Chablis 1er Cru Les Forêts","Domaine Servin","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru","","Mailer","9/18/2025","OrderId:500000193","Home Cellar",""
"200003958","0","0200003958","W1691753_750ml","362.82","750ml","1691753","Red","2009","Marcassin Pinot Noir Marcassin Vineyard","Marcassin","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast","","Mailer","9/22/2025","OrderId:500000195","Off-site Storage","88-A"
"200003959","0","0200003959","W1691753_750ml","362.82","750ml","1691753","Red","2009","Marcassin Pinot Noir Marcassin Vineyard","Marcassin","Pinot Noir","Unknown","Marcassin Vineyard","USA","California","Sonoma County","Sonoma Coast","","Mailer","9/22/2025","OrderId:500000195","Home Cellar","13-C"
"200003960","1","0200003960","W3366410_750ml","184.23","750ml","3366410","Red","2018","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Wine Merchants","9/5/2025","OrderId:100001410","(pending)",""
"200003961","1","0200003961","W3366410_750ml","184.23","750ml","3366410","Red","2018","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Wine Merchants","9/5/2025","OrderId:100001410","(pending)",""
"200003962","1","0200003962","W3366410_750ml","184.23","750ml","3366410","Red","2018","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Wine Merchants","9/5/2025","OrderId:100001410","(pending)",""
"200003963","1","0200003963","W3366410_750ml","184.23","750ml","3366410","Red","2018","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","K&L Wine Merchants","9/5/2025","OrderId:100001410","(pending)",""
"200003964","0","0200003964","W3697142_750ml","21.57","750ml","3697142","Red","2019","Claire Hill Mourvèdre Del Barba Vineyard","Claire Hill","Mourvèdre","Unknown","Del Barba Vineyard","USA","California","San Francisco Bay","Contra Costa County","","Astor Wines","9/11/2025","OrderId:100001411","Off-site Storage","50-B"
"200003965","0","0200003965","W3697142_750ml","21.57","750ml","3697142","Red","2019","Claire Hill Mourvèdre Del Barba Vineyard","Claire Hill","Mourvèdre","Unknown","Del Barba Vineyard","USA","California","San Francisco Bay","Contra Costa County","","Astor Wines","9/11/2025","OrderId:100001411","Kitchen","44-F"
"200003966","0","0200003966","W4087361_750ml","47.61","750ml","4087361","Red","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","Patricia Green Cellars","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains","","Flatiron Wines","9/9/2025","OrderId:100001412","Home Cellar","44-E"
"200003967","0","0200003967","W4087361_750ml","47.61","750ml","4087361","Red","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","Patricia Green Cellars","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains","","Flatiron Wines","9/9/2025","OrderId:100001412","Kitchen","59-E"
"200003968","0","0200003968","W4563099_750ml","121.62","750ml","4563099","Red","2021","Hubert Lignier Pommard En Brescul","Hubert Lignier","Pinot Noir","Unknown","En Brescul","France","Burgundy","Côte de Beaune","Pommard","","Vinopolis","10/1/2025","OrderId:100001413","Off-site Storage","27-B"
"200003969","0","0200003969","W4563099_750ml","121.62","750ml","4563099","Red","2021","Hubert Lignier Pommard En Brescul","Hubert Lignier","Pinot Noir","Unknown","En Brescul","France","Burgundy","Côte de Beaune","Pommard","","Vinopolis","10/1/2025","OrderId:100001413","Home Cellar","77-E"
"200003970","0","0200003970","W4563099_750ml","121.62","750ml","4563099","Red","2021","Hubert Lignier Pommard En Brescul","Hubert Lignier","Pinot Noir","Unknown","En Brescul","France","Burgundy","Côte de Beaune","Pommard","","Vinopolis","10/1/2025","OrderId:100001413","Kitchen","15-D"
"200003971","0","0200003971","W4582997_750ml","0.00","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Gift","10/21/2025","OrderId:100001414","Home Cellar",""
"200003973","0","0200003973","W4582997_750ml","0.00","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Gift","10/21/2025","OrderId:100001414","Kitchen","22-E"
"200003974","0","0200003974","W4582997_750ml","0.00","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Gift","10/21/2025","OrderId:100001414","Kitchen","30-F"
"200003975","1","0200003975","W5653480_750ml","25.69","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003976","0","0200003976","W1312854_750ml","115.57","750ml","1312854","Red","2008","Bruno Giacosa Barolo Falletto","Bruno Giacosa","Nebbiolo","Unknown","Falletto","Italy","Piedmont","Langhe","Barolo","","Mailer","10/18/2025","OrderId:500000198","Home Cellar","29-A"
"200003977","0","0200003977","W1312854_750ml","115.57","750ml","1312854","Red","2008","Bruno Giacosa Barolo Falletto","Bruno Giacosa","Nebbiolo","Unknown","Falletto","Italy","Piedmont","Langhe","Barolo","","Mailer","10/18/2025","OrderId:500000198","Off-site Storage","28-E"
"200003978","0","0200003978","W4557417_750ml","0.00","750ml","4557417","Red","2021","Joannès Violot-Guillemard Pommard 1er Cru Les Épenots","Joannès Violot-Guillemard","Pinot Noir","Unknown","Les Épenots","France","Burgundy","Côte de Beaune","Pommard 1er Cru","","Gift","10/24/2025","OrderId:100001417","Home Cellar","83-E"
"200003979","0","0200003979","W4557417_750ml","0.00","750ml","4557417","Red","2021","Joannès Violot-Guillemard Pommard 1er Cru Les Épenots","Joannès Violot-Guillemard","Pinot Noir","Unknown","Les Épenots","France","Burgundy","Côte de Beaune","Pommard 1er Cru","","Gift","10/24/2025","OrderId:100001417","Kitchen","77-B"
"200003980","0","0200003980","W4557417_750ml","0.00","750ml","4557417","Red","2021","Joannès Violot-Guillemard Pommard 1er Cru Les Épenots","Joannès Violot-Guillemard","Pinot Noir","Unknown","Les Épenots","France","Burgundy","Côte de Beaune","Pommard 1er Cru","","Gift","10/24/2025","OrderId:100001417","Off-site Storage","92-F"
"200003981","1","0200003981","W4249168_750ml","78.91","750ml","4249168","White","2021","Alzinger Riesling Smaragd Steinertal","Alzinger","Riesling","Smaragd","Steinertal","Austria","Niederösterreich","Wachau","Unknown","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003982","1","0200003982","W4249168_750ml","78.91","750ml","4249168","White","2021","Alzinger Riesling Smaragd Steinertal","Alzinger","Riesling","Smaragd","Steinertal","Austria","Niederösterreich","Wachau","Unknown","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003983","1","0200003983","W4954805_750ml","43.58","750ml","4954805","Red","2023","Acquiesce Christina's Outlier","Acquiesce","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003984","1","0200003984","W4954805_750ml","43.58","750ml","4954805","Red","2023","Acquiesce Christina's Outlier","Acquiesce","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003985","0","0200003985","W4901_750ml","121.44","750ml","4901","Red","1999","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Winery Direct","10/2/2025","OrderId:500000196","Home Cellar","35-D"
"200003986","0","0200003986","W4901_750ml","121.44","750ml","4901","Red","1999","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Winery Direct","10/2/2025","OrderId:500000196","Off-site Storage","52-B"
"200003987","1","0200003987","W4669967_750ml","105.95","750ml","4669967","Red","2022","Ken Wright Pinot Noir Willamette Valley","Ken Wright","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003988","1","0200003988","W4669967_750ml","105.95","750ml","4669967","Red","2022","Ken Wright Pinot Noir Willamette Valley","Ken Wright","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003989","0","0200003989","W4450402_750ml","39.75","750ml","4450402","Red","2021","Arterberry Maresh Pinot Noir Dundee Hills","Arterberry Maresh","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Vinopolis","10/17/2025","OrderId:100001422","Off-site Storage","78-E"
"200003990","0","0200003990","W4450402_750ml","39.75","750ml","4450402","Red","2021","Arterberry Maresh Pinot Noir Dundee Hills","Arterberry Maresh","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Vinopolis","10/17/2025","OrderId:100001422","Home Cellar","25-D"
"200003991","1","0200003991","W3965713_750ml","62.44","750ml","3965713","Red","2019","Beaux Frères Pinot Noir Star Mooring Chehalem Mountains","Beaux Frères","Pinot Noir","Star Mooring","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Winery Direct","10/2/2025","OrderId:500000196","(pending)",""
"200003992","1","0200003992","W3050280_750ml","100.07","750ml","3050280","Red","2016","Rhys Pinot Noir Skyline Vineyard","Rhys","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003993","1","0200003993","W3050280_750ml","100.07","750ml","3050280","Red","2016","Rhys Pinot Noir Skyline Vineyard","Rhys","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","List Allocation","10/3/2025","OrderId:500000197","(pending)",""
"200003994","1","0200003994","W5653480_750ml","24.92","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003995","1","0200003995","W5653480_750ml","24.92","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003996","1","0200003996","W5653480_750ml","24.92","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003997","1","0200003997","W502723_750ml","240.20","750ml","502723","Red","2006","Domaine Bruno Clair Bonnes Mares","Domaine Bruno Clair","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru","","Mailer","10/18/2025","OrderId:500000198","(pending)",""
"200003998","0","0200003998","W5271154_750ml","26.89","750ml","5271154","White","2023","Sandlands Chenin Blanc Amador County","Sandlands","Chenin Blanc","Unknown","Unknown","USA","California","Sierra Foothills","Amador County","","Liner & Elsen","10/21/2025","OrderId:100001427","Home Cellar","79-A"
"200003999","0","0200003999","W5653480_750ml","25.40","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","10/2/2025","OrderId:500000196","Kitchen","36-B"
"200004000","0","0200004000","W5653480_750ml","25.40","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","10/2/2025","OrderId:500000196","Kitchen","56-F"
"200004001","0","0200004001","W5653480_750ml","25.40","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","10/2/2025","OrderId:500000196","Off-site Storage","81-F"
"200004002","0","0200004002","W5256120_750ml","153.93","750ml","5256120","White - Sparkling","2019","Bérêche et Fils Champagne Grand Cru Ambonnay","Bérêche et Fils","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru","","Winery Direct","10/2/2025","OrderId:500000196","Kitchen","37-B"
"200004003","0","0200004003","W5256120_750ml","153.93","750ml","5256120","White - Sparkling","2019","Bérêche et Fils Champagne Grand Cru Ambonnay","Bérêche et Fils","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru","","Winery Direct","10/2/2025","OrderId:500000196","Off-site Storage",""
"200004004","0","0200004004","W5256120_750ml","153.93","750ml","5256120","White - Sparkling","2019","Bérêche et Fils Champagne Grand Cru Ambonnay","Bérêche et Fils","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru","","Winery Direct","10/2/2025","OrderId:500000196","Home Cellar","73-B"
"200004005","0","0200004005","W3050280_750ml","105.96","750ml","3050280","Red","2016","Rhys Pinot Noir Skyline Vineyard","Rhys","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Liner & Elsen","10/23/2025","OrderId:100001430","Home Cellar",""
"200004006","0","0200004006","W3426216_750ml","194.16","750ml","3426216","Red","2016","Cameron Julia Abbey Ridge","Cameron","Pinot Noir","Julia","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","List Allocation","10/3/2025","OrderId:500000197","Home Cellar","59-F"
"200004007","1","0200004007","W5472689_1.5L","87.35","1.5L","5472689","Red","2023","Patricia Green Cellars Pinot Noir Bishop Block Durant Vineyard","Patricia Green Cellars","Pinot Noir","Bishop Block","Durant Vineyard","USA","Oregon","Willamette Valley","Dundee Hills","","Winery Direct","10/2/2025","OrderId:500000196","(pending)",""
"200004008","1","0200004008","W5058701_750ml","56.97","750ml","5058701","Fruit/Vegetable Wine","1001","Wolves Above / Kelley Fox Wines Blueberry Wine (2023 Edition)","Wolves Above / Kelley Fox Wines","Blueberry","Blueberry Wine (2023 Edition)","Unknown","USA","Oregon","Unknown","Oregon","","Winery Direct","10/2/2025","OrderId:500000196","(pending)",""
"200004009","1","0200004009","W5058701_750ml","56.97","750ml","5058701","Fruit/Vegetable Wine","1001","Wolves Above / Kelley Fox Wines Blueberry Wine (2023 Edition)","Wolves Above / Kelley Fox Wines","Blueberry","Blueberry Wine (2023 Edition)","Unknown","USA","Oregon","Unknown","Oregon","","Winery Direct","10/2/2025","OrderId:500000196","(pending)",""
"200004010","1","0200004010","W3866409_750ml","118.63","750ml","3866409","White","2019","Domaine de Montille Meursault 1er Cru Les Porusots","Domaine de Montille","Chardonnay","Unknown","Les Porusots","France","Burgundy","Côte de Beaune","Meursault 1er Cru","","List Allocation","11/25/2025","OrderId:500000199","(pending)",""
"200004011","1","0200004011","W5653480_750ml","21.70","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Mailing List","11/24/2025","OrderId:500000201","(pending)",""
"200004012","0","0200004012","W4489375_750ml","101.97","750ml","4489375","Red","2019","Peake Ranch Syrah","Peake Ranch","Syrah","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills","","Astor Wines","11/15/2025","OrderId:100001436","Kitchen","32-C"
"200004013","0","0200004013","W4489375_750ml","101.97","750ml","4489375","Red","2019","Peake Ranch Syrah","Peake Ranch","Syrah","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills","","Astor Wines","11/15/2025","OrderId:100001436","Home Cellar","10-C"
"200004014","1","0200004014","W4905013_750ml","73.67","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Cellar Allocation","11/12/2025","OrderId:500000202","(pending)",""
"200004015","1","0200004015","W4905013_750ml","73.67","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Cellar Allocation","11/12/2025","OrderId:500000202","(pending)",""
"200004016","1","0200004016","W2368166_750ml","252.92","750ml","2368166","Red","2014","Joseph Drouhin Clos Saint-Denis","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","List Allocation","11/25/2025","OrderId:500000199","(pending)",""
"200004017","1","0200004017","W4419831_750ml","94.96","750ml","4419831","Red","2021","Patricia Green Cellars Pinot Noir Shafer Vineyard","Patricia Green Cellars","Pinot Noir","Unknown","Shafer Vineyard","USA","Oregon","Willamette Valley","Tualatin Hills","","Cellar Allocation","11/12/2025","OrderId:500000202","(pending)",""
"200004018","1","0200004018","W3678780_750ml","108.01","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Mailing List","11/24/2025","OrderId:500000201","(pending)",""
"200004019","0","0200004019","W3834454_750ml","645.71","750ml","3834454","Red","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","List Allocation","11/25/2025","OrderId:500000199","Home Cellar","41-A"
"200004020","0","0200004020","W3834454_750ml","645.71","750ml","3834454","Red","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","List Allocation","11/25/2025","OrderId:500000199","Home Cellar","99-D"
"200004021","0","0200004021","W3834454_750ml","645.71","750ml","3834454","Red","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","List Allocation","11/25/2025","OrderId:500000199","Home Cellar","83-C"
"200004022","0","0200004022","W3834454_750ml","645.71","750ml","3834454","Red","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","List Allocation","11/25/2025","OrderId:500000199","Home Cellar","85-C"
"200004023","1","0200004023","W5246647_750ml","140.17","750ml","5246647","Red","2023","Marchand & Tawse / Pascal Marchand Gevrey-Chambertin 1er Cru Lavaux St. Jacques Vignes de la Famille Tawse","Marchand & Tawse / Pascal Marchand","Pinot Noir","Vignes de la Famille Tawse","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Mailer","11/17/2025","OrderId:500000200","(pending)",""
"200004024","1","0200004024","W5246647_750ml","140.17","750ml","5246647","Red","2023","Marchand & Tawse / Pascal Marchand Gevrey-Chambertin 1er Cru Lavaux St. Jacques Vignes de la Famille Tawse","Marchand & Tawse / Pascal Marchand","Pinot Noir","Vignes de la Famille Tawse","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Mailer","11/17/2025","OrderId:500000200","(pending)",""
"200004025","1","0200004025","W5246647_750ml","140.17","750ml","5246647","Red","2023","Marchand & Tawse / Pascal Marchand Gevrey-Chambertin 1er Cru Lavaux St. Jacques Vignes de la Famille Tawse","Marchand & Tawse / Pascal Marchand","Pinot Noir","Vignes de la Famille Tawse","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Mailer","11/17/2025","OrderId:500000200","(pending)",""
"200004026","0","0200004026","W5270725_1.5L","142.86","1.5L","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","Flatiron Wines","11/13/2025","OrderId:100001443","Home Cellar","12-D"
"200004027","0","0200004027","W5270725_1.5L","142.86","1.5L","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","Flatiron Wines","11/13/2025","OrderId:100001443","Kitchen","60-D"
"200004028","0","0200004028","W5270725_1.5L","142.86","1.5L","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","Flatiron Wines","11/13/2025","OrderId:100001443","Home Cellar","27-F"
"200004029","0","0200004029","W5270725_1.5L","142.86","1.5L","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","Flatiron Wines","11/13/2025","OrderId:100001443","Off-site Storage","71-B"
"200004030","0","0200004030","W5270725_1.5L","142.86","1.5L","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","Flatiron Wines","11/13/2025","OrderId:100001443","Home Cellar","37-B"
"200004031","1","0200004031","W5270912_750ml","300.35","750ml","5270912","Red","2023","Marchand & Tawse / Pascal Marchand Clos Saint-Denis","Marchand & Tawse / Pascal Marchand","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","Liner & Elsen","11/24/2025","OrderId:100001444","(pending)",""
"200004032","1","0200004032","W5270912_750ml","300.35","750ml","5270912","Red","2023","Marchand & Tawse / Pascal Marchand Clos Saint-Denis","Marchand & Tawse / Pascal Marchand","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","Liner & Elsen","11/24/2025","OrderId:100001444","(pending)",""
"200004033","1","0200004033","W5270912_750ml","300.35","750ml","5270912","Red","2023","Marchand & Tawse / Pascal Marchand Clos Saint-Denis","Marchand & Tawse / Pascal Marchand","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","Liner & Elsen","11/24/2025","OrderId:100001444","(pending)",""
"200004034","0","0200004034","W2040138_750ml","186.13","750ml","2040138","Red","2014","Domaine Lignier-Michelot Clos de la Roche","Domaine Lignier-Michelot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","K&L Auctions","11/4/2025","OrderId:100001445","Home Cellar","52-D"
"200004035","0","0200004035","W2040138_750ml","186.13","750ml","2040138","Red","2014","Domaine Lignier-Michelot Clos de la Roche","Domaine Lignier-Michelot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","signs of past seepage","K&L Auctions","11/4/2025","OrderId:100001445","Off-site Storage","43-F"
