"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001468","0","0200001468","W5269743_750ml","333.30","750ml","5269743","Red","2023","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Les Cazetiers","Domaine Bruno Clair","Pinot Noir","Unknown","Les Cazetiers","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Winery Direct","11/24/2025","OrderId:500000026","Closet Cooler","62-A"
"200001469","1","0200001469","W2882411_750ml","330.99","750ml","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","","Winery Direct","11/23/2025","OrderId:500000025","(pending)",""
"200001470","1","0200001470","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001471","1","0200001471","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001472","1","0200001472","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001473","1","0200001473","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001474","1","0200001474","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001475","1","0200001475","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001476","1","0200001476","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001477","1","0200001477","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001478","1","0200001478","W4431946_750ml","137.33","750ml","4431946","White - Sparkling","2018","Ultramarine Blanc de Noirs Heintz Vineyard Sonoma Coast","Ultramarine","Pinot Noir","Blanc de Noirs","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001479","0","0200001479","W5270308_750ml","46.86","750ml","5270308","White","2023","Domaine Marquis d'Angerville Bourgogne-Aligoté","Domaine Marquis d'Angerville","Aligoté","Unknown","Unknown","France","Burgundy","Unknown","Bourgogne-Aligoté","","WineBid","11/23/2025","OrderId:100000518","Closet Cooler","49-C"
"200001480","0","0200001480","W5270308_750ml","46.86","750ml","5270308","White","2023","Domaine Marquis d'Angerville Bourgogne-Aligoté","Domaine Marquis d'Angerville","Aligoté","Unknown","Unknown","France","Burgundy","Unknown","Bourgogne-Aligoté","","WineBid","11/23/2025","OrderId:100000518","Closet Cooler","62-A"
"200001481","1","0200001481","W4017096_750ml","152.02","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001482","1","0200001482","W4017096_750ml","152.02","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001483","1","0200001483","W4017096_750ml","152.02","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","11/21/2025","OrderId:500000027","(pending)",""
"200001484","1","0200001484","W2743451_750ml","254.50","750ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Winery Direct","11/22/2025","OrderId:500000028","(pending)",""
"200001485","1","0200001485","W2743451_750ml","254.50","750ml","2743451","Red","2015","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Winery Direct","11/22/2025","OrderId:500000028","(pending)",""
"200001486","0","0200001486","W1842651_750ml","118.04","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","11/10/2025","OrderId:100000521","Closet Cooler","19-A"
"200001487","0","0200001487","W1842651_750ml","118.04","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","11/10/2025","OrderId:100000521","Apartment Cellar","73-F"
"200001488","0","0200001488","W1842651_750ml","118.04","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","11/10/2025","OrderId:100000521","Apartment Cellar","84-F"
"200001489","0","0200001489","W1842651_750ml","118.04","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","11/10/2025","OrderId:100000521","Apartment Cellar","15-B"
"200001490","0","0200001490","W4954805_750ml","46.83","750ml","4954805","Red","2023","Acquiesce Christina's Outlier","Acquiesce","Grenache","Christina's Outlier","Unknown","USA","California","Central Valley","Lodi","","K&L Wine Merchants","11/5/2025","OrderId:100000522","Closet Cooler","97-D"
"200001491","0","0200001491","W2434732_375ml","164.92","375ml","2434732","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne","","Winery Direct","11/23/2025","OrderId:500000025","Apartment Cellar","74-E"
"200001492","0","0200001492","W2434732_375ml","164.92","375ml","2434732","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne","","Winery Direct","11/23/2025","OrderId:500000025","Apartment Cellar","49-B"
"200001493","0","0200001493","W1811707_750ml","226.67","750ml","1811707","Red","2013","Domaine Lignier-Michelot Clos de la Roche","Domaine Lignier-Michelot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","K&L Auctions","12/18/2025","OrderId:100000524","Closet Cooler","69-C"
"200001494","0","0200001494","W2246439_750ml","57.10","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Auctions","12/13/2025","OrderId:100000525","Apartment Cellar","81-A"
"200001495","0","0200001495","W2246439_750ml","57.10","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Auctions","12/13/2025","OrderId:100000525","Apartment Cellar","12-A"
"200001496","0","0200001496","W2246439_750ml","57.10","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Auctions","12/13/2025","OrderId:100000525","Apartment Cellar","18-C"
"200001497","0","0200001497","W5251139_750ml","193.12","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/12/2025","OrderId:100000526","Apartment Cellar","26-F"
"200001498","0","0200001498","W5251139_750ml","193.12","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/12/2025","OrderId:100000526","Apartment Cellar","99-E"
"200001499","0","0200001499","W5251139_750ml","193.12","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/12/2025","OrderId:100000526","Apartment Cellar","06-D"
"200001500","0","0200001500","W5251139_750ml","193.12","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/12/2025","OrderId:100000526","Apartment Cellar","74-E"
"200001501","1","0200001501","W205691_1.5L","135.42","1.5L","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001502","0","0200001502","W3498483_1.5L","0.00","1.5L","3498483","Red","2016","Elvio Cogno Barolo Ravera","Elvio Cogno","Nebbiolo","Unknown","Ravera","Italy","Piedmont","Langhe","Barolo","","Gift","12/4/2025","OrderId:100000528","Apartment Cellar","16-B"
"200001503","0","0200001503","W205691_1.5L","136.89","1.5L","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/24/2025","OrderId:100000529","Closet Cooler","01-B"
"200001504","0","0200001504","W205691_1.5L","136.89","1.5L","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/24/2025","OrderId:100000529","Closet Cooler","17-D"
"200001505","0","0200001505","W205691_1.5L","136.89","1.5L","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/24/2025","OrderId:100000529","Closet Cooler","02-C"
"200001506","0","0200001506","W4446333_750ml","88.13","750ml","4446333","White","2020","Jean-Claude Ramonet Chassagne-Montrachet 1er Cru Les Ruchottes","Jean-Claude Ramonet","Chardonnay","Unknown","Les Ruchottes","France","Burgundy","Côte de Beaune","Chassagne-Montrachet 1er Cru","","Astor Wines","12/7/2025","OrderId:100000530","Closet Cooler","99-E"
"200001507","0","0200001507","W4446333_750ml","88.13","750ml","4446333","White","2020","Jean-Claude Ramonet Chassagne-Montrachet 1er Cru Les Ruchottes","Jean-Claude Ramonet","Chardonnay","Unknown","Les Ruchottes","France","Burgundy","Côte de Beaune","Chassagne-Montrachet 1er Cru","","Astor Wines","12/7/2025","OrderId:100000530","Apartment Cellar","45-C"
"200001508","0","0200001508","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Closet Cooler","36-E"
"200001509","0","0200001509","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Apartment Cellar",""
"200001510","0","0200001510","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Apartment Cellar","31-D"
"200001511","0","0200001511","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Closet Cooler","91-B"
"200001512","0","0200001512","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Closet Cooler","37-F"
"200001513","0","0200001513","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Closet Cooler","15-F"
"200001514","0","0200001514","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Closet Cooler","43-F"
"200001515","0","0200001515","W2246439_750ml","62.55","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","K&L Wine Merchants","12/2/2025","OrderId:100000531","Apartment Cellar","85-A"
"200001516","0","0200001516","W4271968_750ml","133.53","750ml","4271968","White - Sparkling","2015","Bollinger Champagne La Grande Année","Bollinger","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne","","Liner & Elsen","12/17/2025","OrderId:100000532","Apartment Cellar","76-B"
"200001517","0","0200001517","W4561478_750ml","857.99","750ml","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Liner & Elsen","12/3/2025","OrderId:100000533","Closet Cooler","73-B"
"200001518","0","0200001518","W4561478_750ml","857.99","750ml","4561478","Red","2021","Cecile Tremblay Chambolle-Musigny 1er Cru Les Feusselottes","Cecile Tremblay","Pinot Noir","Unknown","Les Feusselottes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Liner & Elsen","12/3/2025","OrderId:100000533","Closet Cooler","82-D"
"200001519","0","0200001519","W4884120_750ml","242.83","750ml","4884120","Red","2022","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Chambers Street","12/11/2025","OrderId:100000534","Closet Cooler","87-B"
"200001520","0","0200001520","W4884120_750ml","242.83","750ml","4884120","Red","2022","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Chambers Street","12/11/2025","OrderId:100000534","Closet Cooler",""
"200001521","0","0200001521","W4382775_750ml","116.63","750ml","4382775","Red","2019","Trefethen Dragon's Tooth","Trefethen","Red Bordeaux Blend","Dragon's Tooth","Unknown","USA","California","Napa Valley","Oak Knoll District","","Flatiron Wines","12/27/2025","OrderId:100000535","Apartment Cellar",""
"200001522","0","0200001522","W4382775_750ml","116.63","750ml","4382775","Red","2019","Trefethen Dragon's Tooth","Trefethen","Red Bordeaux Blend","Dragon's Tooth","Unknown","USA","California","Napa Valley","Oak Knoll District","","Flatiron Wines","12/27/2025","OrderId:100000535","Apartment Cellar","14-F"
"200001523","0","0200001523","W4382775_750ml","116.63","750ml","4382775","Red","2019","Trefethen Dragon's Tooth","Trefethen","Red Bordeaux Blend","Dragon's Tooth","Unknown","USA","California","Napa Valley","Oak Knoll District","","Flatiron Wines","12/27/2025","OrderId:100000535","Closet Cooler","88-B"
"200001524","1","0200001524","W3530347_750ml","40.20","750ml","3530347","Red","2018","Domaine Joseph Roty Marsannay Ouzeloy","Domaine Joseph Roty","Pinot Noir","Unknown","Ouzeloy","France","Burgundy","Côte de Nuits","Marsannay","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001525","1","0200001525","W3530347_750ml","40.20","750ml","3530347","Red","2018","Domaine Joseph Roty Marsannay Ouzeloy","Domaine Joseph Roty","Pinot Noir","Unknown","Ouzeloy","France","Burgundy","Côte de Nuits","Marsannay","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001526","0","0200001526","W2595652_750ml","274.46","750ml","2595652","Red","2013","Sine Qua Non Syrah Le Supplément Eleven Confessions Vineyard","Sine Qua Non","Syrah","Le Supplément","Eleven Confessions Vineyard","USA","California","Central Coast","Central Coast","","Chambers Street","12/17/2025","OrderId:100000537","Apartment Cellar","27-F"
"200001527","0","0200001527","W2595652_750ml","274.46","750ml","2595652","Red","2013","Sine Qua Non Syrah Le Supplément Eleven Confessions Vineyard","Sine Qua Non","Syrah","Le Supplément","Eleven Confessions Vineyard","USA","California","Central Coast","Central Coast","","Chambers Street","12/17/2025","OrderId:100000537","Closet Cooler","53-C"
"200001528","0","0200001528","W2595652_750ml","274.46","750ml","2595652","Red","2013","Sine Qua Non Syrah Le Supplément Eleven Confessions Vineyard","Sine Qua Non","Syrah","Le Supplément","Eleven Confessions Vineyard","USA","California","Central Coast","Central Coast","","Chambers Street","12/17/2025","OrderId:100000537","Closet Cooler","19-A"
"200001529","1","0200001529","W5139431_750ml","72.74","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","12/7/2025","OrderId:100000538","(pending)",""
"200001530","1","0200001530","W5139431_750ml","72.74","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","12/7/2025","OrderId:100000538","(pending)",""
"200001531","1","0200001531","W5139431_750ml","72.74","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","Winery Direct","12/7/2025","OrderId:100000538","(pending)",""
"200001532","0","0200001532","W5050213_750ml","158.48","750ml","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","","WineBid","12/9/2025","OrderId:100000539","Closet Cooler","88-F"
"200001533","0","0200001533","W5050213_750ml","158.48","750ml","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","","WineBid","12/9/2025","OrderId:100000539","Apartment Cellar","77-D"
"200001534","0","0200001534","W1078221_750ml","59.41","750ml","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/1/2025","OrderId:100000540","Closet Cooler","17-F"
"200001535","1","0200001535","W4442038_750ml","94.23","750ml","4442038","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001536","1","0200001536","W4442038_750ml","94.23","750ml","4442038","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001537","1","0200001537","W4442038_750ml","94.23","750ml","4442038","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","Jacques Lassaigne","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001538","0","0200001538","W205691_750ml","0.00","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Gift","12/26/2025","OrderId:100000542","Closet Cooler","96-A"
"200001539","0","0200001539","W205691_750ml","0.00","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Gift","12/26/2025","OrderId:100000542","Apartment Cellar","12-C"
"200001540","0","0200001540","W205691_750ml","0.00","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Gift","12/26/2025","OrderId:100000542","Closet Cooler","42-B"
"200001541","0","0200001541","W205691_750ml","0.00","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Gift","12/26/2025","OrderId:100000542","Closet Cooler","42-C"
"200001542","0","0200001542","W643859_750ml","95.02","750ml","643859","Red","2007","Domaine Ponsot Clos de la Roche Vieilles Vignes","Domaine Ponsot","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","Liner & Elsen","12/21/2025","OrderId:100000543","Closet Cooler","45-C"
"200001543","0","0200001543","W643859_750ml","95.02","750ml","643859","Red","2007","Domaine Ponsot Clos de la Roche Vieilles Vignes","Domaine Ponsot","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","Liner & Elsen","12/21/2025","OrderId:100000543","Apartment Cellar","57-E"
"200001544","0","0200001544","W2246439_375ml","36.24","375ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottleshop","12/9/2025","OrderId:100000544","Apartment Cellar",""
"200001545","0","0200001545","W5251139_750ml","217.98","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/7/2025","OrderId:100000545","Closet Cooler","77-A"
"200001546","0","0200001546","W5251139_750ml","217.98","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/7/2025","OrderId:100000545","Apartment Cellar","15-B"
"200001547","0","0200001547","W5251139_750ml","217.98","750ml","5251139","White - Sparkling","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","Jérôme Prévost","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","12/7/2025","OrderId:100000545","Closet Cooler","85-D"
"200001548","0","0200001548","W5084235_750ml","60.04","750ml","5084235","Red","2022","Cameron Pinot Noir Abbey Ridge","Cameron","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","Flatiron Wines","12/15/2025","OrderId:100000546","Apartment Cellar","15-C"
"200001549","0","0200001549","W205691_375ml","28.97","375ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","12/27/2025","OrderId:100000547","Closet Cooler","66-F"
"200001550","0","0200001550","W205691_375ml","28.97","375ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","12/27/2025","OrderId:100000547","Closet Cooler","73-A"
"200001552","0","0200001552","W205691_375ml","28.97","375ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","12/27/2025","OrderId:100000547","Apartment Cellar",""
"200001553","1","0200001553","W3126163_375ml","35.01","375ml","3126163","Rosé - Sparkling","1001","Savart Champagne Premier Cru Bulle de Rosé Extra Brut","Savart","Champagne Blend","Bulle de Rosé Extra Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","12/25/2025","OrderId:500000029","(pending)",""
"200001554","0","0200001554","W107263_750ml","158.17","750ml","107263","Red","1993","Joseph Drouhin Clos Vougeot","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","","K&L Wine Merchants","12/26/2025","OrderId:100000549","Apartment Cellar","93-D"
