"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000192","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","3/28/2025","False","0","","0","95","","","","","","Nose of crushed chalk, brioche. Palate shows cutting acidity, fine mousse, saline grip. Outstanding bottle. A standout.","","","","","","",""
"10000193","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","12/28/2024","False","0","","0","89","home","Champagne Saturday — December 2024","90000041","12/28/2024","12/28/2024","Nose of lemon curd, crushed chalk. Palate shows cutting acidity, pinpoint bead. Good but not memorable.","","","","","","",""
"10000194","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","5/6/2025","False","0","","0","92","","","","","","Nose of iodine, crushed chalk, biscuit. Palate shows cutting acidity, fine mousse. Good but not memorable.","","","","","","",""
"10000195","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","2/8/2025","False","0","","0","91","home","Champagne Saturday — February 2025","90000044","2/8/2025","2/8/2025","Nose of iodine, biscuit, lemon curd. Palate shows long chalky finish, pinpoint bead. Good but not memorable.","","","","","","",""
"10000196","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","11/29/2025","False","0","","0","94","home","Saturday bubbles — November 2025","90000065","11/29/2025","11/29/2025","Nose of biscuit, toasted almond. Palate shows saline grip, long chalky finish, pinpoint bead. Drinking beautifully.","","","","","","",""
"10000197","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","11/28/2024","False","0","","0","95","","","","","","Nose of crushed chalk, toasted almond. Palate shows cutting acidity, fine mousse. Singing right now.","","","","","","",""
"10000198","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","4/19/2025","False","0","","0","92","home","Champagne Saturday — April 2025","90000049","4/19/2025","4/19/2025","Nose of iodine, biscuit, toasted almond. Palate shows pinpoint bead, fine mousse, cutting acidity. Pleasant if uncomplicated.","","","","","","",""
"10000199","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","11/29/2025","False","0","","0","94","home","Saturday bubbles — November 2025","90000065","11/29/2025","11/29/2025","Nose of white peach, crushed chalk, lemon curd. Palate shows saline grip, long chalky finish. Better than expected.","","","","","","",""
"10000200","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","11/30/2024","False","0","","0","92","home","Champagne Saturday — November 2024","90000039","11/30/2024","11/30/2024","Nose of biscuit, yellow apple, lemon curd. Palate shows fine mousse, cutting acidity. Singing right now.","","","","","","",""
"10000201","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","1/11/2025","False","0","","0","88","","","","","","Nose of crushed chalk, yellow apple. Palate shows pinpoint bead, saline grip, cutting acidity. On track.","","","","","","",""
"10000202","3154108","Red","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","France, Rhône, Northern Rhône, Côte-Rôtie","Rene Rostaing","Syrah","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie","7/17/2025","False","0","","0","89","","","","","","Nose of iron filings, raspberry. Palate shows polished texture, long savory finish, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000203","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","9/2/2025","False","0","","0","96","","","","","","Nose of iodine, brioche, biscuit. Palate shows cutting acidity, fine mousse. Hits its stride. Bottle of the year so far.","","","","","","",""
"10000204","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","10/18/2025","False","0","","0","87","home","Saturday bubbles — October 2025","90000062","10/18/2025","10/18/2025","Tired and sloppy.","","","","","","",""
"10000205","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","8/9/2025","False","0","","0","85","home","blind Champagne flight — August 2025","90000057","8/9/2025","8/9/2025","Past its prime.","","","","","","",""
"10000206","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","2/22/2025","False","0","","0","91","home","blind Champagne flight — February 2025","90000045","2/22/2025","2/22/2025","Nose of iodine, brioche. Palate shows pinpoint bead, rich autolysis. Needs more time.","","","","","","",""
"10000207","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","3/22/2025","False","0","","0","91","home","Krug édition night — March 2025","90000047","3/22/2025","3/22/2025","Nose of biscuit, white peach, iodine. Palate shows saline grip, rich autolysis, pinpoint bead. Needs more time.","","","","","","",""
"10000208","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","4/4/2026","False","0","","0","88","home","Krug édition night — April 2026","90000074","4/4/2026","4/4/2026","Nose of iodine, crushed chalk. Palate shows pinpoint bead, cutting acidity, long chalky finish. Good but not memorable.","","","","","","",""
"10000209","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","9/6/2025","False","0","","0","86","home","blind Champagne flight — September 2025","90000059","9/6/2025","9/6/2025","Just not for me.","","","","","","",""
"10000210","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","10/4/2025","False","0","","0","89","home","Champagne Saturday — October 2025","90000061","10/4/2025","10/4/2025","Nose of yellow apple, lemon curd. Palate shows saline grip, long chalky finish, pinpoint bead. Needs more time.","","","","","","",""
"10000211","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","7/15/2025","False","0","","0","84","","","","","","Tired and sloppy.","","","","","","",""
"10000212","1078221","White - Sparkling","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne","5/17/2025","False","0","","0","86","home","Saturday bubbles — May 2025","90000051","5/17/2025","5/17/2025","Disappointing.","","","","","","",""
"10000213","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","2/23/2026","False","0","","0","91","","","","","","Nose of iodine, yellow apple. Palate shows long chalky finish, pinpoint bead. On track.","","","","","","",""
"10000214","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","5/31/2025","False","0","","0","90","home","blind Champagne flight — May 2025","90000052","5/31/2025","5/31/2025","Nose of brioche, white peach, biscuit. Palate shows cutting acidity, pinpoint bead. Good but not memorable.","","","","","","",""
"10000215","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","France, Champagne, Champagne Grand Cru","Egly-Ouriet","Champagne Blend","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","5/31/2025","False","0","","0","91","home","blind Champagne flight — May 2025","90000052","5/31/2025","5/31/2025","Nose of crushed chalk, brioche, iodine. Palate shows pinpoint bead, rich autolysis, saline grip. Solid showing.","","","","","","",""
"10000216","2875924","Red","2016","Domaine Dujac Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","2/19/2025","False","0","","0","86","","","","","","Tired and sloppy.","","","","","","",""
"10000217","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","6/10/2025","False","0","","0","94","","","","","","Nose of crushed chalk, brioche. Palate shows long chalky finish, rich autolysis. Drinking beautifully.","","","","","","",""
"10000218","5071556","White - Sparkling","1001","Bérêche et Fils Champagne Grand Cru Aÿ","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Champagne Blend","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru","12/13/2025","False","0","","0","92","home","blind Champagne flight — December 2025","90000066","12/13/2025","12/13/2025","Nose of crushed chalk, biscuit. Palate shows fine mousse, saline grip. Drinking beautifully.","","","","","","",""
"10000219","4237537","White - Sparkling","2013","Pol Roger Champagne Cuvée Sir Winston Churchill","France, Champagne","Pol Roger","Champagne Blend","Champagne Blend","Cuvée Sir Winston Churchill","Unknown","France","Champagne","Unknown","Champagne","3/8/2025","False","0","","0","88","home","Champagne Saturday — March 2025","90000046","3/8/2025","3/8/2025","Nose of white peach, biscuit, toasted almond. Palate shows pinpoint bead, fine mousse, cutting acidity. Solid showing.","","","","","","",""
"10000220","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","9/23/2025","False","0","","0","90","","","","","","Nose of crushed chalk, biscuit, brioche. Palate shows pinpoint bead, cutting acidity, saline grip. Good but not memorable.","","","","","","",""
"10000221","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","France, Champagne","Bollinger","Champagne Blend","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","1/2/2026","False","0","","0","93","","","","","","Nose of lemon curd, iodine, brioche. Palate shows rich autolysis, saline grip, fine mousse. Hits its stride.","","","","","","",""
"10000222","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","France, Champagne","Elise Dechannes","Pinot Noir","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","4/10/2025","False","0","","0","91","","","","","","Nose of brioche, toasted almond. Palate shows pinpoint bead, long chalky finish. On track.","","","","","","",""
"10000223","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","7/12/2025","False","0","","0","88","home","Champagne Saturday — July 2025","90000055","7/12/2025","7/12/2025","Nose of crushed chalk, white peach. Palate shows rich autolysis, cutting acidity, fine mousse. On track.","","","","","","",""
"10000224","95378","White - Sparkling","1001","Lanson Champagne Brut Black Label","France, Champagne","Lanson","Champagne Blend","Champagne Blend","Brut Black Label","Unknown","France","Champagne","Unknown","Champagne","3/21/2026","False","0","","0","95","home","blind Champagne flight — March 2026","90000073","3/21/2026","3/21/2026","Nose of crushed chalk, biscuit. Palate shows saline grip, long chalky finish, pinpoint bead. Singing right now. Bottle of the year so far.","","","","","","",""
"10000225","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","12/27/2025","False","0","","0","89","home","Krug édition night — December 2025","90000067","12/27/2025","12/27/2025","Nose of white peach, biscuit. Palate shows long chalky finish, saline grip. Good but not memorable.","","","","","","",""
"10000226","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","5/3/2025","False","0","","0","92","home","Krug édition night — May 2025","90000050","5/3/2025","5/3/2025","Nose of white peach, toasted almond. Palate shows fine mousse, rich autolysis. Solid showing.","","","","","","",""
"10000227","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","6/26/2025","False","0","","0","88","","","","","","Nose of yellow apple, toasted almond, white peach. Palate shows rich autolysis, saline grip. Solid showing.","","","","","","",""
"10000228","5479669","White - Sparkling","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","Savart","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru","1/10/2026","False","0","","0","91","home","Champagne Saturday — January 2026","90000068","1/10/2026","1/10/2026","Nose of toasted almond, brioche, yellow apple. Palate shows fine mousse, long chalky finish. Good but not memorable.","","","","","","",""
"10000229","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","1/24/2026","False","0","","0","94","home","Champagne Saturday — January 2026","90000069","1/24/2026","1/24/2026","Nose of iodine, brioche. Palate shows cutting acidity, pinpoint bead. Hits its stride.","","","","","","",""
"10000230","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","11/15/2025","False","0","","0","89","home","Champagne Saturday — November 2025","90000064","11/15/2025","11/15/2025","Nose of toasted almond, lemon curd. Palate shows cutting acidity, saline grip. Needs more time.","","","","","","",""
"10000231","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","6/14/2025","False","0","","0","97","home","Krug édition night — June 2025","90000053","6/14/2025","6/14/2025","Nose of biscuit, yellow apple. Palate shows long chalky finish, fine mousse. Hits its stride. Keeps showing more in the glass.","","","","","","",""
"10000232","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","9/20/2025","False","0","","0","93","home","Saturday bubbles — September 2025","90000060","9/20/2025","9/20/2025","Nose of toasted almond, yellow apple, biscuit. Palate shows cutting acidity, rich autolysis, fine mousse. Outstanding bottle.","","","","","","",""
"10000233","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","France, Champagne","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","10/18/2025","False","0","","0","92","home","Saturday bubbles — October 2025","90000062","10/18/2025","10/18/2025","Nose of yellow apple, iodine, biscuit. Palate shows rich autolysis, long chalky finish. Better than expected.","","","","","","",""
"10000234","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","1/10/2026","False","0","","0","93","home","Champagne Saturday — January 2026","90000068","1/10/2026","1/10/2026","Nose of crushed chalk, yellow apple, lemon curd. Palate shows cutting acidity, long chalky finish. Drinking beautifully.","","","","","","",""
"10000235","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","11/26/2025","False","0","","0","91","","","","","","Nose of white peach, yellow apple, lemon curd. Palate shows rich autolysis, fine mousse. Pleasant if uncomplicated.","","","","","","",""
"10000236","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","4/18/2026","False","0","","0","93","home","Champagne Saturday — April 2026","90000075","4/18/2026","4/18/2026","Nose of yellow apple, biscuit, brioche. Palate shows cutting acidity, saline grip, pinpoint bead. Drinking beautifully.","","","","","","",""
"10000237","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","12/27/2025","False","0","","0","91","home","Krug édition night — December 2025","90000067","12/27/2025","12/27/2025","Nose of biscuit, yellow apple. Palate shows pinpoint bead, rich autolysis. Good but not memorable.","","","","","","",""
"10000238","4067874","Red","2019","Patricia Green Cellars Pinot Noir 20th Anniversary Cuvée","USA, Oregon, Willamette Valley","Patricia Green Cellars","Pinot Noir","Pinot Noir","20th Anniversary Cuvée","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","3/25/2026","False","0","","0","89","","","","","","Nose of iron filings, tobacco leaf, cedar. Palate shows taut tannins, polished texture, iron and minerals. Good but not memorable.","","","","","","",""
"10000239","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","4/4/2026","False","0","","0","91","home","Krug édition night — April 2026","90000074","4/4/2026","4/4/2026","Nose of crushed chalk, lemon curd. Palate shows pinpoint bead, rich autolysis, saline grip. On track.","","","","","","",""
"10000240","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","2/6/2026","False","0","","0","91","","","","","","Nose of biscuit, white peach, toasted almond. Palate shows rich autolysis, pinpoint bead. Pleasant if uncomplicated.","","","","","","",""
"10000241","2434735","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne","11/1/2025","False","0","","0","93","home","Saturday bubbles — November 2025","90000063","11/1/2025","11/1/2025","Nose of crushed chalk, yellow apple. Palate shows saline grip, rich autolysis, long chalky finish. Outstanding bottle.","","","","","","",""
"10000242","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","France, Champagne","Bollinger","Champagne Blend","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","2/21/2026","False","0","","0","91","home","Champagne Saturday — February 2026","90000071","2/21/2026","2/21/2026","Nose of yellow apple, brioche. Palate shows long chalky finish, pinpoint bead, fine mousse. Needs more time.","","","","","","",""
"10000243","1947856","White - Sparkling","1001","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","Déhu Père & Fils","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne","4/2/2026","False","0","","0","89","","","","","","Nose of iodine, toasted almond. Palate shows long chalky finish, pinpoint bead, fine mousse. Pleasant if uncomplicated.","","","","","","",""
"10000244","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","3/7/2026","False","0","","0","89","home","Champagne Saturday — March 2026","90000072","3/7/2026","3/7/2026","Nose of iodine, toasted almond, crushed chalk. Palate shows rich autolysis, saline grip, fine mousse. Good but not memorable.","","","","","","",""
