"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000538","4628419","White - Sparkling","12/17/2024","2024","12","17","750ml","Drank from my cellar","USD","114.02","114.02","0","USD","","OrderId:100000197","","Closet Cooler","74-F","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000539","4628419","White - Sparkling","3/31/2026","2026","3","31","750ml","Drank from my cellar","USD","114.02","114.02","0","USD","","OrderId:100000197","","Apartment Cellar","61-D","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000540","4628419","White - Sparkling","10/31/2024","2024","10","31","750ml","Drank from my cellar","USD","114.02","114.02","0","USD","","OrderId:100000197","","Apartment Cellar","83-F","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000541","4628419","White - Sparkling","8/24/2025","2025","8","24","750ml","Drank from my cellar","USD","114.02","114.02","0","USD","slow-cooked short ribs with Alex and Casey","OrderId:100000197","slightly depressed cork","Apartment Cellar","14-F","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000542","4070252","Red","8/11/2024","2024","8","11","750ml","Drank from my cellar","USD","14.83","14.83","0","USD","","OrderId:100000198","","Apartment Cellar","30-F","2019","Saint-Galet Châteauneuf-du-Pape","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Dry","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"50000543","4070252","Red","10/25/2024","2024","10","25","750ml","Drank from my cellar","USD","14.83","14.83","0","USD","","OrderId:100000198","","Closet Cooler","35-E","2019","Saint-Galet Châteauneuf-du-Pape","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Dry","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"50000544","4070252","Red","1/12/2026","2026","1","12","750ml","Drank from my cellar","USD","14.83","14.83","0","USD","","OrderId:100000198","","Closet Cooler","44-C","2019","Saint-Galet Châteauneuf-du-Pape","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Dry","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"50000545","4070252","Red","1/25/2026","2026","1","25","750ml","Drank from my cellar","USD","14.83","14.83","0","USD","","OrderId:100000198","","Closet Cooler","13-B","2019","Saint-Galet Châteauneuf-du-Pape","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Dry","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"50000546","689031","Red","11/11/2024","2024","11","11","750ml","Drank from my cellar","USD","191.11","191.11","0","USD","","OrderId:100000199","","Closet Cooler","89-A","1974","Ridge Zinfandel Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Zinfandel","Zinfandel","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000547","689031","Red","9/19/2024","2024","9","19","750ml","Drank from my cellar","USD","191.11","191.11","0","USD","","OrderId:100000199","","Closet Cooler","49-B","1974","Ridge Zinfandel Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Zinfandel","Zinfandel","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000548","132793","Red","8/25/2025","2025","8","25","750ml","Drank from my cellar","USD","87.72","87.72","0","USD","","OrderId:500000009","","Closet Cooler","","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50000549","132793","Red","5/27/2025","2025","5","27","750ml","Drank from my cellar","USD","87.72","87.72","0","USD","","OrderId:500000009","","Apartment Cellar","30-B","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50000550","132793","Red","5/25/2025","2025","5","25","750ml","Drank from my cellar","USD","87.72","87.72","0","USD","","OrderId:500000009","","Closet Cooler","36-C","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50000551","132793","Red","5/27/2025","2025","5","27","750ml","Drank from my cellar","USD","87.72","87.72","0","USD","","OrderId:500000009","","Closet Cooler","","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50000552","132793","Red","4/21/2026","2026","4","21","750ml","Drank from my cellar","USD","87.72","87.72","0","USD","","OrderId:500000009","","Apartment Cellar","87-F","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50000553","5268872","Red","12/30/2025","2025","12","30","750ml","Drank from my cellar","USD","28.54","28.54","0","USD","","OrderId:100000201","","Closet Cooler","","2023","Sandlands Carignane Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Red","Dry","Carignane","Carignan","Unknown","Unknown","USA","California","San Francisco Bay","Contra Costa County"
"50000554","5268872","Red","8/3/2024","2024","8","3","750ml","Drank from my cellar","USD","28.54","28.54","0","USD","","OrderId:100000201","","Closet Cooler","84-C","2023","Sandlands Carignane Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Red","Dry","Carignane","Carignan","Unknown","Unknown","USA","California","San Francisco Bay","Contra Costa County"
"50000555","5268872","Red","1/2/2025","2025","1","2","750ml","Drank from my cellar","USD","28.54","28.54","0","USD","","OrderId:100000201","","Apartment Cellar","73-B","2023","Sandlands Carignane Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Red","Dry","Carignane","Carignan","Unknown","Unknown","USA","California","San Francisco Bay","Contra Costa County"
"50000556","5049666","White - Sparkling","6/29/2024","2024","6","29","750ml","Drank from my cellar","USD","259.72","259.72","0","USD","blind Champagne flight — June 2024","OrderId:100000202","nicked capsule","Apartment Cellar","20-F","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000557","5049666","White - Sparkling","7/22/2024","2024","7","22","750ml","Drank from my cellar","USD","259.72","259.72","0","USD","roast chicken with Alex","OrderId:100000202","","Apartment Cellar","43-F","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000558","5049666","White - Sparkling","9/9/2025","2025","9","9","750ml","Drank from my cellar","USD","259.72","259.72","0","USD","","OrderId:100000202","","Apartment Cellar","52-F","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000559","4235134","Red","10/11/2024","2024","10","11","750ml","Drank from my cellar","USD","98.01","98.01","0","USD","","OrderId:100000203","","Closet Cooler","","2020","Hubert Lignier Nuits-Saint-Georges Les Poisets","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Poisets","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges"
"50000560","5479669","White - Sparkling","7/23/2025","2025","7","23","750ml","Drank from my cellar","USD","223.92","223.92","0","USD","","OrderId:500000009","","Apartment Cellar","54-A","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000561","5479669","White - Sparkling","3/10/2026","2026","3","10","750ml","Drank from my cellar","USD","223.92","223.92","0","USD","","OrderId:500000009","","Apartment Cellar","44-F","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000562","5479669","White - Sparkling","5/26/2025","2025","5","26","750ml","Drank from my cellar","USD","223.92","223.92","0","USD","blind Champagne flight — June 2025","OrderId:500000009","","Apartment Cellar","82-F","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000563","5479669","White - Sparkling","5/17/2025","2025","5","17","750ml","Drank from my cellar","USD","223.92","223.92","0","USD","Saturday bubbles — May 2025","OrderId:500000009","","Closet Cooler","30-A","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000564","4442038","White - Sparkling","7/25/2024","2024","7","25","750ml","Drank from my cellar","USD","100.39","100.39","0","USD","","OrderId:100000205","","Closet Cooler","48-D","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"50000565","4442038","White - Sparkling","3/4/2026","2026","3","4","750ml","Drank from my cellar","USD","100.39","100.39","0","USD","","OrderId:100000205","","Apartment Cellar","30-E","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"50000566","3037423","Red","3/15/2025","2025","3","15","750ml","Drank from my cellar","USD","254.25","254.25","0","USD","","OrderId:500000009","","Apartment Cellar","58-D","2017","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"50000567","3037423","Red","10/21/2025","2025","10","21","750ml","Drank from my cellar","USD","254.25","254.25","0","USD","stir-fry with Alex","OrderId:500000009","","Apartment Cellar","10-A","2017","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"50000568","5202195","Red","2/6/2025","2025","2","6","750ml","Drank from my cellar","USD","1221.88","1221.88","0","USD","","OrderId:100000207","","Apartment Cellar","13-A","2023","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50000569","5202195","Red","11/4/2025","2025","11","4","750ml","Drank from my cellar","USD","1221.88","1221.88","0","USD","","OrderId:100000207","","Closet Cooler","87-F","2023","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50000570","5202195","Red","6/3/2024","2024","6","3","750ml","Drank from my cellar","USD","1221.88","1221.88","0","USD","","OrderId:100000207","","Closet Cooler","","2023","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50000571","5202195","Red","3/13/2025","2025","3","13","750ml","Sold","USD","1221.88","1221.88","1038.60","USD","WineBid consignment, March 2025","OrderId:100000207","","Apartment Cellar","07-C","2023","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50000572","3558306","Rosé - Sparkling","11/1/2025","2025","11","1","750ml","Drank from my cellar","USD","98.31","98.31","0","USD","Saturday bubbles — November 2025","OrderId:500000010","","Apartment Cellar","65-B","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000573","2434732","White - Sparkling","11/16/2024","2024","11","16","1.5L","Drank from my cellar","USD","498.50","498.50","0","USD","Krug édition night — November 2024","OrderId:100000210","","Closet Cooler","67-F","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne"
"50000574","1397243","White - Sparkling","11/25/2025","2025","11","25","750ml","Drank from my cellar","USD","260.87","260.87","0","USD","","OrderId:100000213","","Apartment Cellar","50-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut","Les Maillons","France","Champagne","Unknown","Champagne"
"50000575","2352825","White - Sparkling","5/31/2025","2025","5","31","750ml","Drank from my cellar","USD","95.18","95.18","0","USD","blind Champagne flight — May 2025","OrderId:500000010","","Closet Cooler","55-C","1001","Savart Champagne Premier Cru L'Accomplie Extra Brut Vieilles Vignes","France, Champagne, Champagne Premier Cru","Red","Dry","Champagne Blend","Champagne Blend","L'Accomplie Extra Brut Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000576","2882411","White - Sparkling","1/9/2025","2025","1","9","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000215","","Apartment Cellar","85-B","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne"
"50000577","2882411","White - Sparkling","8/3/2024","2024","8","3","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000215","","Apartment Cellar","09-E","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne"
"50000578","4913317","White - Sparkling","12/8/2024","2024","12","8","750ml","Drank from my cellar","USD","154.98","154.98","0","USD","","OrderId:100000217","","Apartment Cellar","72-A","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000579","4913317","White - Sparkling","8/27/2025","2025","8","27","750ml","Drank from my cellar","USD","154.98","154.98","0","USD","","OrderId:100000217","","Closet Cooler","48-A","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000580","4913317","White - Sparkling","3/8/2025","2025","3","8","750ml","Drank from my cellar","USD","154.98","154.98","0","USD","Champagne Saturday — March 2025","OrderId:100000217","","Apartment Cellar","50-A","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000581","2144597","White - Sparkling","9/13/2024","2024","9","13","750ml","Drank from my cellar","USD","113.72","113.72","0","USD","","OrderId:100000218","","Closet Cooler","89-F","1001","Agrapart Champagne Grand Cru Terroirs Blanc de Blancs Extra Brut","France, Champagne, Champagne Grand Cru","Red","Dry","Chardonnay","Chardonnay","Terroirs Blanc de Blancs Extra Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000582","5363184","Rosé - Sparkling","8/9/2025","2025","8","9","1.5L","Drank from my cellar","USD","183.85","183.85","0","USD","blind Champagne flight — August 2025","OrderId:100000220","","Closet Cooler","22-B","2021","Bérêche et Fils Champagne Campania Remensis Extra Brut","France, Champagne","Rosé","Sparkling","Champagne Blend","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000583","5363184","Rosé - Sparkling","11/13/2024","2024","11","13","1.5L","Drank from my cellar","USD","183.85","183.85","0","USD","Champagne Saturday — February 2026","OrderId:100000220","","Apartment Cellar","52-D","2021","Bérêche et Fils Champagne Campania Remensis Extra Brut","France, Champagne","Rosé","Sparkling","Champagne Blend","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000584","5049666","White - Sparkling","1/25/2025","2025","1","25","750ml","Drank from my cellar","USD","272.87","272.87","0","USD","Champagne Saturday — January 2025","OrderId:100000221","","Closet Cooler","37-D","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000585","5049666","White - Sparkling","8/23/2024","2024","8","23","750ml","Drank from my cellar","USD","272.87","272.87","0","USD","weeknight pasta with Alex and Robin","OrderId:100000221","","Apartment Cellar","84-B","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000586","3834454","Red","4/7/2025","2025","4","7","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Apartment Cellar","26-E","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000587","3834454","Red","7/7/2024","2024","7","7","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Closet Cooler","61-A","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000588","3834454","Red","8/20/2025","2025","8","20","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Closet Cooler","28-C","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000589","3834454","Red","7/31/2025","2025","7","31","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Apartment Cellar","14-E","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000590","3834454","Red","12/11/2024","2024","12","11","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Apartment Cellar","34-E","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000591","3834454","Red","11/15/2024","2024","11","15","750ml","Drank from my cellar","USD","653.22","653.22","0","USD","","OrderId:100000224","","Apartment Cellar","81-B","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"50000592","2882411","White - Sparkling","8/23/2025","2025","8","23","750ml","Drank from my cellar","USD","305.87","305.87","0","USD","Krug édition night — August 2025","OrderId:500000010","","Apartment Cellar","85-D","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne"
"50000593","5778","Red","6/20/2025","2025","6","20","750ml","Drank from my cellar","USD","122.11","122.11","0","USD","","OrderId:100000226","","Closet Cooler","37-E","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma"
"50000594","5778","Red","2/5/2025","2025","2","5","750ml","Drank from my cellar","USD","122.11","122.11","0","USD","","OrderId:100000226","","Apartment Cellar","81-E","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma"
"50000595","5778","Red","4/7/2025","2025","4","7","750ml","Drank from my cellar","USD","122.11","122.11","0","USD","","OrderId:100000226","","Closet Cooler","85-D","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma"
"50000596","5778","Red","8/27/2025","2025","8","27","750ml","Drank from my cellar","USD","122.11","122.11","0","USD","","OrderId:100000226","","Closet Cooler","88-F","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma"
"50000597","4915807","White - Sparkling","7/26/2024","2024","7","26","750ml","Drank from my cellar","USD","6.22","6.22","0","USD","","OrderId:100000228","","Apartment Cellar","45-F","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000598","4442038","White - Sparkling","1/9/2025","2025","1","9","750ml","Drank from my cellar","USD","88.59","88.59","0","USD","weeknight pasta with Alex","OrderId:500000011","","Apartment Cellar","","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"50000599","1078221","White - Sparkling","10/11/2024","2024","10","11","750ml","Drank from my cellar","USD","55.62","55.62","0","USD","","OrderId:500000011","","Closet Cooler","84-D","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"50000600","1078221","White - Sparkling","1/20/2026","2026","1","20","750ml","Drank from my cellar","USD","55.62","55.62","0","USD","","OrderId:500000011","","Closet Cooler","29-A","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs Les Vignes de Montgueux","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs Les Vignes de Montgueux","Unknown","France","Champagne","Unknown","Champagne"
"50000601","4271968","White - Sparkling","4/11/2025","2025","4","11","750ml","Drank from my cellar","USD","131.31","131.31","0","USD","Tuesday risotto with Alex","OrderId:100000235","","Apartment Cellar","72-B","2015","Bollinger Champagne La Grande Année","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne"
"50000602","4969609","White - Sparkling","10/8/2025","2025","10","8","750ml","Drank from my cellar","USD","267.28","267.28","0","USD","","OrderId:100000242","","Closet Cooler","","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000603","4969609","White - Sparkling","2/10/2025","2025","2","10","750ml","Drank from my cellar","USD","267.28","267.28","0","USD","ramen with Alex","OrderId:100000242","","Apartment Cellar","25-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000604","5200954","White - Sparkling","10/16/2024","2024","10","16","1.5L","Drank from my cellar","USD","684.55","684.55","0","USD","ramen with Alex","OrderId:100000243","","Apartment Cellar","32-C","2023","Jérôme Prévost Champagne Grand Cru La Closerie","France, Champagne, Champagne Grand Cru","White","Sparkling","Champagne Blend","Champagne Blend","La Closerie","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000605","5200954","White - Sparkling","1/14/2025","2025","1","14","1.5L","Drank from my cellar","USD","684.55","684.55","0","USD","ramen with Alex","OrderId:100000243","","Apartment Cellar","77-D","2023","Jérôme Prévost Champagne Grand Cru La Closerie","France, Champagne, Champagne Grand Cru","White","Sparkling","Champagne Blend","Champagne Blend","La Closerie","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000606","219158","White - Sparkling","5/2/2025","2025","5","2","1.5L","Drank from my cellar","USD","127.74","127.74","0","USD","","OrderId:500000012","","Apartment Cellar","08-A","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","France, Champagne, Champagne Grand Cru","White","Sparkling","Chardonnay","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
