"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000381","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","4/22/2024","False","0","","0","91","","","","","","Nose of smoked meat, dark cherry. Palate shows earthy depth, bright acidity, structured grip. Good but not memorable.","","","","","","",""
"10000382","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","10/15/2022","False","0","","0","94","the cellar room","Right Bank vertical — October 2022","90000037","10/15/2022","10/15/2022","Nose of cedar, blackberry, raspberry. Palate shows structured grip, pretty fruit core. Hits its stride.","","","","","","",""
"10000383","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/15/2020","False","0","","0","92","the cellar room","Right Bank vertical — January 2020","90000026","1/15/2020","1/15/2020","Nose of graphite, tobacco leaf. Palate shows iron and minerals, pretty fruit core, long savory finish. Solid showing.","","","","","","",""
"10000384","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/15/2020","False","0","","0","91","the cellar room","Right Bank vertical — January 2020","90000026","1/15/2020","1/15/2020","Nose of wet stone, blackberry, iron filings. Palate shows pretty fruit core, long savory finish. Solid showing.","","","","","","",""
"10000385","3834705","Red","2019","Domaine Marquis d'Angerville Volnay 1er Cru Champans","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Marquis d'Angerville","Pinot Noir","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","4/26/2022","False","0","","0","88","","","","","","Nose of smoked meat, rose petal, cedar. Palate shows pretty fruit core, bright acidity. On track.","","","","","","",""
"10000386","3834705","Red","2019","Domaine Marquis d'Angerville Volnay 1er Cru Champans","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Marquis d'Angerville","Pinot Noir","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","11/25/2021","False","0","","0","88","","","","","","Nose of iron filings, violets. Palate shows pretty fruit core, iron and minerals. Good but not memorable.","","","","","","",""
"10000387","3441263","White","2018","Tom Eddy Chardonnay Purrington","USA, California, Sonoma County, Russian River Valley","Tom Eddy","Chardonnay","Chardonnay","Unknown","Purrington","USA","California","Sonoma County","Russian River Valley","2/18/2022","False","0","","0","90","","","","","","Nose of chalk, lemon zest. Palate shows lingering minerality, tight focus, vibrant cut. Solid showing.","","","","","","",""
"10000388","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2020","False","0","","0","91","the cellar room","Bordeaux first-growth flight — October 2020","90000029","10/15/2020","10/15/2020","Nose of wet stone, forest floor, raspberry. Palate shows polished texture, iron and minerals. On track.","","","","","","",""
"10000389","4480588","White","2020","Domaine Belargus Anjou Les Quarts","France, Loire Valley, Anjou-Saumur, Anjou","Domaine Belargus","Chenin Blanc","Chenin Blanc","Les Quarts","Unknown","France","Loire Valley","Anjou-Saumur","Anjou","5/8/2021","False","0","","0","90","","","","","","Nose of wet wool, lemon zest. Palate shows vibrant cut, saline finish. Good but not memorable.","","","","","","",""
"10000390","523883","Red","1964","Giacomo Conterno Barolo Riserva","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva","Unknown","Italy","Piedmont","Langhe","Barolo","4/15/2020","False","0","","0","91","the cellar room","Piedmont Riserva tasting — April 2020","90000027","4/15/2020","4/15/2020","Nose of cedar, tobacco leaf. Palate shows earthy depth, pretty fruit core. Good but not memorable.","","","","","","",""
"10000391","523883","Red","1964","Giacomo Conterno Barolo Riserva","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva","Unknown","Italy","Piedmont","Langhe","Barolo","4/15/2020","False","0","","0","92","the cellar room","Piedmont Riserva tasting — April 2020","90000027","4/15/2020","4/15/2020","Nose of dark cherry, raspberry. Palate shows long savory finish, structured grip, taut tannins. Singing right now.","","","","","","",""
"10000392","4219918","Red","2019","Ridge Petite Sirah Lytton Estate","USA, California, Sonoma County, Dry Creek Valley","Ridge","Petite Sirah","Petite Sirah","Unknown","Lytton Estate","USA","California","Sonoma County","Dry Creek Valley","1/24/2025","False","0","","0","97","","","","","","Nose of blackberry, iron filings. Palate shows long savory finish, pretty fruit core, iron and minerals. Drinking beautifully. Bottle of the year so far.","","","","","","",""
"10000393","2454956","Red","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","1/25/2024","False","0","","0","90","","","","","","Nose of rose petal, raspberry, forest floor. Palate shows iron and minerals, polished texture, long savory finish. Good but not memorable.","","","","","","",""
"10000394","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/15/2025","False","0","","0","92","the cellar room","Rousseau retrospective — July 2025","90000048","7/15/2025","7/15/2025","Nose of raspberry, smoked meat. Palate shows polished texture, pretty fruit core, long savory finish. Drinking beautifully.","","","","","","",""
"10000395","2635984","Red","2015","Dominus Napanook Red","USA, California, Napa Valley","Dominus","Red Bordeaux Blend","Red Bordeaux Blend","Napanook Red","Unknown","USA","California","Napa Valley","Napa Valley","4/13/2022","False","0","","0","90","","","","","","Nose of smoked meat, cedar. Palate shows iron and minerals, taut tannins, pretty fruit core. Pleasant if uncomplicated.","","","","","","",""
"10000396","4557545","Red","2014","Château des Tours Côtes du Rhône Grande Réserve","France, Rhône, Southern Rhône, Côtes du Rhône","Château des Tours","Red Rhone Blend","Red Rhone Blend","Grande Réserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","10/22/2025","False","0","","0","92","","","","","","Nose of rose petal, blackberry, wet stone. Palate shows bright acidity, earthy depth, taut tannins. Needs more time.","","","","","","",""
"10000397","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/15/2025","False","0","","0","91","the cellar room","Rousseau retrospective — July 2025","90000048","7/15/2025","7/15/2025","Nose of iron filings, blackberry, tobacco leaf. Palate shows bright acidity, structured grip, polished texture. Needs more time.","","","","","","",""
"10000398","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/15/2020","False","0","","0","91","the cellar room","Rousseau retrospective — July 2020","90000028","7/15/2020","7/15/2020","Nose of blackberry, tobacco leaf, cedar. Palate shows taut tannins, structured grip, bright acidity. Solid showing.","","","","","","",""
"10000399","929083","Red","2010","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","7/15/2025","False","0","","0","90","the cellar room","Rousseau retrospective — July 2025","90000048","7/15/2025","7/15/2025","Nose of blackberry, iron filings. Palate shows polished texture, earthy depth. Needs more time.","","","","","","",""
"10000400","3037426","Red","2017","Joseph Drouhin Musigny","France, Burgundy, Côte de Nuits, Musigny Grand Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Musigny Grand Cru","3/18/2023","False","0","","0","91","","","","","","Nose of violets, smoked meat. Palate shows pretty fruit core, polished texture, structured grip. Good but not memorable.","","","","","","",""
"10000401","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","6/21/2020","False","0","","0","92","","","","","","Nose of graphite, smoked meat, blackberry. Palate shows iron and minerals, polished texture. Good but not memorable.","","","","","","",""
"10000402","476498","Red","2006","Château Rayas Châteauneuf-du-Pape Pignan Reserve","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Château Rayas","Grenache","Grenache","Pignan Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","2/22/2022","False","0","","0","86","","","","","","Tired and sloppy.","","","","","","",""
"10000403","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","4/16/2024","False","0","","0","96","","","","","","Nose of raspberry, forest floor, graphite. Palate shows structured grip, polished texture. Better than expected. One of the best of this wine I've ever had.","","","","","","",""
"10000404","3362010","Red","2017","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","3/6/2021","False","0","","0","90","","","","","","Nose of iron filings, wet stone, tobacco leaf. Palate shows iron and minerals, structured grip. Pleasant if uncomplicated.","","","","","","",""
"10000405","2783522","Red","2014","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","11/24/2025","False","0","","0","89","","","","","","Nose of cedar, iron filings. Palate shows polished texture, bright acidity. Needs more time.","","","","","","",""
"10000406","3110502","White","2016","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","Domaine Bruno Clair","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru","12/5/2021","False","0","","0","89","","","","","","Nose of yellow plum, white flowers. Palate shows saline finish, nervy acidity. Solid showing.","","","","","","",""
"10000407","1901344","White","2013","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","Vincent Dauvissat (René & Vincent)","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru","5/14/2025","False","0","","0","93","","","","","","Nose of tobacco leaf, blackberry, cedar. Palate shows polished texture, iron and minerals, long savory finish. Better than expected.","","","","","","",""
"10000408","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","5/23/2021","False","0","","0","92","","","","","","Nose of cedar, graphite. Palate shows structured grip, polished texture. On track.","","","","","","",""
"10000409","8456","Red","1989","Château Ausone","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Ausone","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/23/2023","False","0","","0","96","","","","","","Nose of smoked meat, dark cherry. Palate shows earthy depth, structured grip. Drinking beautifully. A standout.","","","","","","",""
"10000410","8456","Red","1989","Château Ausone","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Ausone","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/15/2023","False","0","","0","84","the cellar room","Right Bank vertical — January 2023","90000038","1/15/2023","1/15/2023","Disappointing.","","","","","","",""
"10000411","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","4/9/2024","False","0","","0","91","","","","","","Nose of graphite, violets, cedar. Palate shows polished texture, taut tannins. On track.","","","","","","",""
"10000412","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","9/25/2023","False","0","","0","89","","","","","","Nose of graphite, cedar. Palate shows iron and minerals, long savory finish, earthy depth. Good but not memorable.","","","","","","",""
"10000413","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","4/15/2022","False","0","","0","91","the cellar room","Rousseau retrospective — April 2022","90000035","4/15/2022","4/15/2022","Nose of rose petal, violets, raspberry. Palate shows long savory finish, iron and minerals, bright acidity. Good but not memorable.","","","","","","",""
"10000414","4215291","Red","2020","Domaine Harmand-Geoffroy Mazis-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Harmand-Geoffroy","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","3/19/2022","False","0","","0","90","","","","","","Nose of iron filings, dark cherry, tobacco leaf. Palate shows pretty fruit core, structured grip. Solid showing.","","","","","","",""
"10000415","4215291","Red","2020","Domaine Harmand-Geoffroy Mazis-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Harmand-Geoffroy","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","4/15/2023","False","0","","0","89","the cellar room","Burgundy GC night — April 2023","90000039","4/15/2023","4/15/2023","Nose of raspberry, tobacco leaf. Palate shows polished texture, earthy depth, pretty fruit core. Needs more time.","","","","","","",""
"10000416","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/15/2022","False","0","","0","93","","","","","","Nose of dark cherry, iron filings. Palate shows bright acidity, earthy depth, polished texture. Singing right now.","","","","","","",""
"10000417","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","1/15/2021","False","0","","0","92","the cellar room","Piedmont Riserva tasting — January 2021","90000030","1/15/2021","1/15/2021","Nose of forest floor, raspberry, iron filings. Palate shows earthy depth, taut tannins, pretty fruit core. Needs more time.","","","","","","",""
"10000418","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2024","False","0","","0","90","the cellar room","Piedmont Riserva tasting — April 2024","90000043","4/15/2024","4/15/2024","Nose of rose petal, smoked meat. Palate shows taut tannins, earthy depth, pretty fruit core. Good but not memorable.","","","","","","",""
"10000419","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/25/2024","False","0","","0","90","","","","","","Nose of rose petal, blackberry. Palate shows earthy depth, pretty fruit core. On track.","","","","","","",""
"10000420","4215292","Red","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru","7/15/2023","False","0","","0","96","the cellar room","Rousseau retrospective — July 2023","90000040","7/15/2023","7/15/2023","Nose of violets, dark cherry. Palate shows iron and minerals, taut tannins, pretty fruit core. Better than expected. One of the best of this wine I've ever had.","","","","","","",""
"10000421","528214","Red","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","2/8/2021","False","0","","0","88","","","","","","Nose of tobacco leaf, graphite. Palate shows earthy depth, pretty fruit core, polished texture. On track.","","","","","","",""
"10000422","4924419","Red","2020","Vietti Barolo Castiglione","Italy, Piedmont, Langhe, Barolo","Vietti","Nebbiolo","Nebbiolo","Unknown","Castiglione","Italy","Piedmont","Langhe","Barolo","2/11/2021","False","0","","0","94","","","","","","Nose of violets, smoked meat. Palate shows long savory finish, bright acidity. Better than expected.","","","","","","",""
"10000423","1077034","Red","2009","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","7/18/2021","False","0","","0","91","","","","","","Nose of rose petal, violets, iron filings. Palate shows polished texture, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000424","3362010","Red","2017","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","6/13/2021","False","0","","0","93","","","","","","Nose of blackberry, graphite, rose petal. Palate shows polished texture, long savory finish, structured grip. Hits its stride.","","","","","","",""
"10000425","3902905","Red","2019","Domaine Saint-Damien Gigondas Vieilles Vignes","France, Rhône, Southern Rhône, Gigondas","Domaine Saint-Damien","Red Rhone Blend","Red Rhone Blend","Vieilles Vignes","Unknown","France","Rhône","Southern Rhône","Gigondas","12/15/2022","False","0","","0","89","","","","","","Nose of forest floor, tobacco leaf, dark cherry. Palate shows long savory finish, pretty fruit core. Pleasant if uncomplicated.","","","","","","",""
"10000426","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","4/15/2022","False","0","","0","91","the cellar room","Rousseau retrospective — April 2022","90000035","4/15/2022","4/15/2022","Nose of iron filings, graphite. Palate shows pretty fruit core, structured grip. Solid showing.","","","","","","",""
"10000427","68140","Red","1996","Domaine Bruno Clair Morey-Saint-Denis En la Rue de Vergy","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","En la Rue de Vergy","France","Burgundy","Côte de Nuits","Morey-Saint-Denis","3/28/2026","False","0","","0","90","","","","","","Nose of wet stone, tobacco leaf. Palate shows pretty fruit core, bright acidity. Solid showing.","","","","","","",""
"10000428","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","2/22/2022","False","0","","0","94","","","","","","Nose of violets, tobacco leaf. Palate shows long savory finish, pretty fruit core, polished texture. Drinking beautifully.","","","","","","",""
"10000429","3216625","Red","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","France, Burgundy, Côte de Nuits, Clos Vougeot Grand Cru","Domaine Méo-Camuzet","Pinot Noir","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","1/15/2022","False","0","","0","90","the cellar room","Burgundy GC night — January 2022","90000034","1/15/2022","1/15/2022","Nose of iron filings, forest floor. Palate shows structured grip, earthy depth, pretty fruit core. On track.","","","","","","",""
"10000430","4243373","Red","2021","Louis Claude Desvignes Morgon Javernières","France, Burgundy, Beaujolais, Morgon","Louis Claude Desvignes","Gamay","Gamay","Unknown","Javernières","France","Burgundy","Beaujolais","Morgon","12/14/2022","False","0","","0","95","","","","","","Nose of iron filings, violets, tobacco leaf. Palate shows earthy depth, bright acidity, iron and minerals. Hits its stride. One of the best of this wine I've ever had.","","","","","","",""
"10000431","1366736","Red","2011","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Magdelaine","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","4/15/2026","False","0","","0","90","the cellar room","Right Bank vertical — April 2026","90000051","4/15/2026","4/15/2026","Nose of forest floor, cedar, dark cherry. Palate shows earthy depth, polished texture. Solid showing.","","","","","","",""
"10000432","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","1/15/2022","False","0","","0","93","the cellar room","Burgundy GC night — January 2022","90000034","1/15/2022","1/15/2022","Nose of raspberry, blackberry. Palate shows pretty fruit core, structured grip, long savory finish. Drinking beautifully.","","","","","","",""
"10000433","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","7/15/2022","False","0","","0","90","the cellar room","Right Bank vertical — July 2022","90000036","7/15/2022","7/15/2022","Nose of iron filings, wet stone. Palate shows bright acidity, iron and minerals. Good but not memorable.","","","","","","",""
"10000434","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","1/19/2024","False","0","","0","88","","","","","","Nose of rose petal, graphite. Palate shows structured grip, bright acidity. On track.","","","","","","",""
"10000435","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2023","False","0","","0","94","the cellar room","Bordeaux first-growth flight — October 2023","90000041","10/15/2023","10/15/2023","Nose of tobacco leaf, wet stone. Palate shows bright acidity, earthy depth. Hits its stride.","","","","","","",""
"10000436","5274042","Red","2021","Vietti Barbaresco Roncaglie","Italy, Piedmont, Langhe, Barbaresco","Vietti","Nebbiolo","Nebbiolo","Unknown","Roncaglie","Italy","Piedmont","Langhe","Barbaresco","3/18/2024","False","0","","0","87","","","","","","Nose of cedar, smoked meat, violets. Palate shows long savory finish, taut tannins. Pleasant if uncomplicated.","","","","","","",""
"10000437","3197090","Red","2017","Domaine Rossignol Trapet Latricières-Chambertin","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Domaine Rossignol Trapet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru","11/10/2025","False","0","","0","88","","","","","","Nose of wet stone, cedar, dark cherry. Palate shows taut tannins, structured grip, polished texture. Pleasant if uncomplicated.","","","","","","",""
"10000438","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/27/2024","False","0","","0","94","","","","","","Nose of toasted almond, iodine, biscuit. Palate shows rich autolysis, fine mousse. Singing right now.","","","","","","",""
"10000439","457665","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/5/2023","False","0","","0","89","","","","","","Nose of biscuit, white peach. Palate shows pinpoint bead, saline grip. Solid showing.","","","","","","",""
"10000440","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2024","False","0","","0","91","the cellar room","Piedmont Riserva tasting — April 2024","90000043","4/15/2024","4/15/2024","Nose of violets, cedar, tobacco leaf. Palate shows polished texture, bright acidity. Solid showing.","","","","","","",""
"10000441","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","1/15/2023","False","0","","0","87","the cellar room","Right Bank vertical — January 2023","90000038","1/15/2023","1/15/2023","Nose of forest floor, wet stone, raspberry. Palate shows iron and minerals, long savory finish, taut tannins. Pleasant if uncomplicated.","","","","","","",""
"10000442","3834586","Red","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru","4/24/2025","False","0","","0","90","","","","","","Nose of smoked meat, cedar. Palate shows earthy depth, long savory finish. Good but not memorable.","","","","","","",""
