"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"3957110","100002869","1/27/2025","3/14/2025","Garagiste","USD","1","84.82","84.82","USD","2","2","OrderId:100002869","True","750ml","2018","Le Macchiole Messorio Toscana IGT","Italy, Tuscany, Toscana IGT","Red","Red","Dry","Le Macchiole","Merlot","Merlot","Messorio","Unknown","Italy","Tuscany","Unknown","Toscana IGT"
"3851326","100002870","1/24/2025","2/17/2025","WineBid","USD","1","87.25","87.25","USD","10","10","OrderId:100002870","True","750ml","2019","Domaine Georges Mugneret-Gibourg Nuits-Saint-Georges 1er Cru Les Chaignots","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Georges Mugneret-Gibourg","Pinot Noir","Pinot Noir","Unknown","Les Chaignots","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"4692215","100002871","1/10/2025","1/18/2025","K&L Auctions","USD","1","57.44","57.44","USD","7","5","OrderId:100002871","True","750ml","2021","Giuseppe E Figlio Mascarello Langhe Nebbiolo dai Vigneti di Proprietà","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Giuseppe E Figlio Mascarello","Nebbiolo","Nebbiolo","dai Vigneti di Proprietà","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"1087781","100002872","1/5/2025","2/8/2025","K&L Auctions","USD","1","216.44","216.44","USD","6","5","OrderId:100002872","True","1.5L","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Simon Bize","Pinot Noir","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"5133365","100002873","2/14/2025","4/27/2025","K&L Auctions","USD","1","61.34","61.34","USD","1","1","OrderId:100002873","True","750ml","2023","Patricia Green Cellars Pinot Noir Notorious","USA, Oregon, Willamette Valley","Red","Red","Dry","Patricia Green Cellars","Pinot Noir","Pinot Noir","Notorious","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"3152221","100002874","2/3/2025","4/27/2025","Acker Merrall","USD","1","11.04","11.04","USD","2","2","OrderId:100002874","True","750ml","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Red","Dry","Château de Panigon","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"2030080","100002875","2/11/2025","4/5/2025","Wally's","USD","1","96.04","96.04","USD","4","4","OrderId:100002875","True","750ml","2013","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Les Cazetiers","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Les Cazetiers","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"5071560","100002876","2/17/2025","4/29/2025","Spectrum Wine Auctions","USD","1","150.18","150.18","USD","4","4","OrderId:100002876","True","750ml","2021","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Italy, Piedmont, Alba, Nebbiolo d'Alba","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba"
"643859","100002877","2/22/2025","3/27/2025","Hart Davis Hart","USD","1","232.14","232.14","USD","2","2","OrderId:100002877","True","1.5L","2007","Domaine Ponsot Clos de la Roche Vieilles Vignes","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Domaine Ponsot","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"5270910","100002878","2/14/2025","4/22/2025","Garagiste","USD","1","271.05","271.05","USD","6","6","OrderId:100002878","True","750ml","2023","Marchand & Tawse / Pascal Marchand Clos de la Roche","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Marchand & Tawse / Pascal Marchand","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"2960358","100002879","2/21/2025","5/11/2025","Acker Merrall","USD","1","115.33","115.33","USD","2","2","OrderId:100002879","True","750ml","2017","Joseph Drouhin Chambolle-Musigny","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"3185456","100002880","2/5/2025","3/12/2025","Acker Merrall","USD","1","260.18","260.18","USD","2","2","OrderId:100002880","True","750ml","2017","Domaine Chandon de Briailles Corton-Clos du Roi","France, Burgundy, Côte de Beaune, Corton Grand Cru","Red","Red","Dry","Domaine Chandon de Briailles","Pinot Noir","Pinot Noir","Unknown","Clos du Roi","France","Burgundy","Côte de Beaune","Corton Grand Cru"
"4557417","100002881","2/23/2025","3/13/2025","Spectrum Wine Auctions","USD","1","121.93","121.93","USD","1","1","OrderId:100002881","True","750ml","2021","Joannès Violot-Guillemard Pommard 1er Cru Les Épenots","France, Burgundy, Côte de Beaune, Pommard 1er Cru","Red","Red","Dry","Joannès Violot-Guillemard","Pinot Noir","Pinot Noir","Unknown","Les Épenots","France","Burgundy","Côte de Beaune","Pommard 1er Cru"
"4194053","100002882","2/16/2025","4/25/2025","K&L Auctions","USD","1","70.63","70.63","USD","3","3","OrderId:100002882","True","750ml","2020","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"4724330","100002883","2/15/2025","4/8/2025","Gift","USD","1","0.00","0.00","USD","1","1","OrderId:100002883","True","750ml","2020","Poderi Aldo Conterno Langhe Nebbiolo Il Favot","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Poderi Aldo Conterno","Nebbiolo","Nebbiolo","Unknown","Il Favot","Italy","Piedmont","Langhe","Langhe DOC"
"219158","100002884","2/17/2025","4/6/2025","Hart Davis Hart","USD","1","67.92","67.92","USD","1","1","OrderId:100002884","True","750ml","1001","Pierre Péters Champagne Grand Cru Blanc de Blancs Cuvée de Réserve","France, Champagne, Champagne Grand Cru","White - Sparkling","White","Sparkling","Pierre Péters","Chardonnay","Chardonnay","Blanc de Blancs Cuvée de Réserve","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"4819891","100002885","2/2/2025","4/21/2025","Acker Merrall","USD","1","110.87","110.87","USD","1","1","OrderId:100002885","True","750ml","2021","Cameron Chardonnay Blanc Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","White","White","Dry","Cameron","Chardonnay","Chardonnay","Blanc","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"4208132","100002886","2/9/2025","5/9/2025","WineBid","USD","1","110.20","110.20","USD","1","1","OrderId:100002886","True","750ml","2020","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"3834586","100002887","2/3/2025","3/8/2025","Acker Merrall","USD","1","506.86","506.86","USD","5","4","OrderId:100002887","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"5483794","100002888","2/22/2025","4/4/2025","Premier Cru","USD","1","55.19","55.19","USD","2","2","OrderId:100002888","True","750ml","2020","Roagna Langhe Rosso","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Roagna","Nebbiolo","Nebbiolo","Rosso","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"4630743","100002889","2/21/2025","4/23/2025","Zachys","USD","1","56.03","56.03","USD","4","4","OrderId:100002889","True","750ml","2021","Giacomo Conterno Barbera d'Alba Vigna Francia","Italy, Piedmont, Alba, Barbera d'Alba","Red","Red","Dry","Giacomo Conterno","Barbera","Barbera","Unknown","Vigna Francia","Italy","Piedmont","Alba","Barbera d'Alba"
"3938824","100002890","3/24/2025","5/7/2025","Premier Cru","USD","1","104.18","104.18","USD","5","5","OrderId:100002890","True","750ml","2018","Giacomo Conterno Barolo Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Francia","Italy","Piedmont","Langhe","Barolo"
"636658","100002891","3/26/2025","5/13/2025","WineBid","USD","1","133.83","133.83","USD","1","1","OrderId:100002891","True","750ml","2007","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Domaine Denis Bachelet","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"3748580","100002892","3/12/2025","1/5/2026","Winery Direct","USD","1","48.57","48.57","USD","2","2","OrderId:500000024","True","750ml","2017","Nervi-Conterno Gattinara","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Red","Dry","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara"
"4230156","100002893","3/20/2025","6/15/2025","Premier Cru","USD","1","111.92","111.92","USD","1","1","OrderId:100002893","True","750ml","2020","Domaine Coquard Loison-Fleurot Gevrey-Chambertin","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Domaine Coquard Loison-Fleurot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"3757315","100002894","3/15/2025","4/23/2025","Acker Merrall","USD","1","69.83","69.83","USD","4","4","OrderId:100002894","True","750ml","2014","Nervi-Conterno Gattinara Vigna Molsino","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Red","Dry","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Molsino","Italy","Piedmont","Northern Piedmont","Gattinara"
"4773754","100002895","3/13/2025","5/7/2025","Storyteller","USD","1","308.83","308.83","USD","4","2","OrderId:100002895","True","750ml","2022","Cecile Tremblay Vosne-Romanée Vieilles Vignes","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Cecile Tremblay","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"4660795","100002896","3/14/2025","5/9/2025","Vinopolis","USD","1","374.51","374.51","USD","9","9","OrderId:100002896","True","1.5L","2022","Jean-Pierre Guyon Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Jean-Pierre Guyon","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"98351","100002897","3/26/2025","6/13/2025","WineBid","USD","1","1125.19","1125.19","USD","9","9","OrderId:100002897","True","750ml","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo"
"1668152","100002898","3/19/2025","12/14/2027","Wally's","USD","1","224.27","224.27","USD","2","2","OrderId:100002898","False","750ml","2012","Alain Hudelot-Noëllat Vosne-Romanée 1er Cru Les Suchots","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Red","Dry","Alain Hudelot-Noëllat","Pinot Noir","Pinot Noir","Unknown","Les Suchots","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"2030020","100002899","3/27/2025","4/24/2025","WineBid","USD","1","695.66","695.66","USD","2","1","OrderId:100002899","True","750ml","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"528214","100002900","3/7/2025","4/19/2025","Storyteller","USD","1","59.26","59.26","USD","4","4","OrderId:100002900","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"2894457","100002901","3/12/2025","5/25/2025","K&L Wine Merchants","USD","1","143.03","143.03","USD","4","4","OrderId:100002901","True","750ml","2014","Vietti Barolo Lazzarito","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Lazzarito","Italy","Piedmont","Langhe","Barolo"
"1738921","100002902","3/18/2025","6/8/2025","Zachys","USD","1","112.27","112.27","USD","4","4","OrderId:100002902","True","750ml","2010","Luciano Sandrone Barolo Cannubi Boschis","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Luciano Sandrone","Nebbiolo","Nebbiolo","Unknown","Cannubi Boschis","Italy","Piedmont","Langhe","Barolo"
"4565168","100002903","3/12/2025","1/27/2026","Winery Direct","USD","1","487.33","487.33","USD","3","3","OrderId:500000024","True","750ml","2021","Hubert Lignier Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Red","Dry","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"5577057","100002904","3/20/2025","6/14/2025","WineBid","USD","1","73.04","73.04","USD","1","1","OrderId:100002904","True","750ml","2024","Rhys Pinot Noir Alpine Vineyard","USA, California, Santa Cruz Mountains","Red","Red","Dry","Rhys","Pinot Noir","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"5202183","100002905","3/5/2025","3/26/2025","Hart Davis Hart","USD","1","126.74","126.74","USD","1","1","OrderId:100002905","True","750ml","2023","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"2920388","100002906","3/22/2025","5/16/2025","Wally's","USD","1","290.90","290.90","USD","2","2","OrderId:100002906","True","1.5L","2015","Bruno Giacosa Barbaresco Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Asili","Italy","Piedmont","Langhe","Barbaresco"
"3772951","100002907","3/12/2025","5/15/2025","Acker Merrall","USD","1","103.82","103.82","USD","3","3","OrderId:100002907","True","750ml","2019","Matthiasson Chardonnay Linda Vista Vineyard","USA, California, Napa Valley","White","Red","Dry","Matthiasson","Chardonnay","Chardonnay","Unknown","Linda Vista Vineyard","USA","California","Napa Valley","Napa Valley"
"2030020","100002908","3/12/2025","2/20/2026","Winery Direct","USD","1","684.42","684.42","USD","1","1","OrderId:500000024","True","750ml","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"5635843","100002909","3/21/2025","5/18/2025","Acker Merrall","USD","1","335.47","335.47","USD","3","3","OrderId:100002909","True","750ml","2024","Jean-Marie Fourrier Latricières-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Red","Red","Dry","Jean-Marie Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru"
"28520","100002910","4/8/2025","7/1/2025","K&L Auctions","USD","1","574.12","574.12","USD","1","1","OrderId:100002910","True","750ml","1999","Giacomo Conterno Barolo Cascina Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo"
"4596539","100002911","4/25/2025","7/2/2025","K&L Auctions","USD","1","182.87","182.87","USD","4","4","OrderId:100002911","True","750ml","2016","Bérêche et Fils Champagne Premier Cru Le Cran","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4628419","100002912","4/21/2025","5/9/2025","Zachys","USD","1","106.54","106.54","USD","1","1","OrderId:100002912","True","750ml","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","White - Sparkling","Red","Dry","Billecart-Salmon","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"4215292","100002913","4/12/2025","5/31/2025","Acker Merrall","USD","1","666.65","666.65","USD","2","2","OrderId:100002913","True","750ml","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru"
"4773754","100002914","4/25/2025","4/6/2026","Winery Direct","USD","1","299.96","299.96","USD","2","2","OrderId:500000025","True","750ml","2022","Cecile Tremblay Vosne-Romanée Vieilles Vignes","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Cecile Tremblay","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"5270246","100002915","4/19/2025","6/19/2025","Total Wine","USD","1","131.40","131.40","USD","3","3","OrderId:100002915","True","750ml","2023","Joseph Drouhin Chambolle-Musigny 1er Cru","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"5270910","100002916","4/4/2025","5/24/2025","Acker Merrall","USD","1","249.70","249.70","USD","1","1","OrderId:100002916","True","750ml","2023","Marchand & Tawse / Pascal Marchand Clos de la Roche","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Marchand & Tawse / Pascal Marchand","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"2894456","100002917","4/5/2025","4/18/2025","Acker Merrall","USD","1","163.61","163.61","USD","1","1","OrderId:100002917","True","750ml","2014","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"3918832","100002918","4/25/2025","6/29/2025","WineBid","USD","1","107.10","107.10","USD","2","2","OrderId:100002918","True","750ml","2017","Conterno Fantino Barolo Vigna Ped Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Conterno Fantino","Nebbiolo","Nebbiolo","Vigna Ped","Mosconi","Italy","Piedmont","Langhe","Barolo"
"3437804","100002919","4/13/2025","7/5/2025","Hart Davis Hart","USD","1","98.61","98.61","USD","4","4","OrderId:100002919","True","750ml","2018","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"4247989","100002920","4/14/2025","6/21/2025","Zachys","USD","1","60.56","60.56","USD","1","1","OrderId:100002920","True","750ml","2019","Nervi-Conterno Gattinara","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Red","Dry","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara"
"3867182","100002921","4/10/2025","5/26/2025","Zachys","USD","1","97.00","97.00","USD","5","5","OrderId:100002921","True","750ml","2019","Hubert Lignier Gevrey-Chambertin Regnard","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Regnard","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"4033177","100002922","4/18/2025","7/10/2025","Acker Merrall","USD","1","94.62","94.62","USD","3","3","OrderId:100002922","True","750ml","2019","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"894647","100002923","4/23/2025","6/9/2025","Hart Davis Hart","USD","1","995.56","995.56","USD","2","2","OrderId:100002923","True","750ml","1966","Domaine Clair-Daü Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Clair-Daü","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"3180634","100002924","4/18/2025","5/31/2025","K&L Wine Merchants","USD","1","33.66","33.66","USD","4","4","OrderId:100002924","True","750ml","2017","Arterberry Maresh Pinot Noir Old Vines","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Arterberry Maresh","Pinot Noir","Pinot Noir","Old Vines","Unknown","USA","Oregon","Willamette Valley","Dundee Hills"
"4730978","100002925","4/3/2025","6/10/2025","WineBid","USD","1","179.67","179.67","USD","1","1","OrderId:100002925","True","750ml","2020","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Italy, Piedmont, Alba, Nebbiolo d'Alba","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba"
"4562993","100002926","4/25/2025","4/24/2026","Winery Direct","USD","1","70.15","70.15","USD","1","1","OrderId:500000025","True","750ml","2021","Jean-Pierre Guyon Nuits-Saint-Georges Les Argillats Blanc","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges","White","White","Dry","Jean-Pierre Guyon","Pinot Gouges","Pinot Noir","Blanc","Les Argillats","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges"
"3039490","100002927","4/3/2025","6/10/2025","Acker Merrall","USD","1","178.23","178.23","USD","6","5","OrderId:100002927","True","750ml","2017","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"3037426","100002928","5/2/2025","6/25/2025","K&L Auctions","USD","1","759.23","759.23","USD","1","1","OrderId:100002928","True","750ml","2017","Joseph Drouhin Musigny","France, Burgundy, Côte de Nuits, Musigny Grand Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Musigny Grand Cru"
"1274014","100002929","5/17/2025","5/28/2025","Acker Merrall","USD","1","210.41","210.41","USD","4","4","OrderId:100002929","True","750ml","2010","Louis Jadot Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Red","Dry","Louis Jadot","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"3834586","100002930","5/26/2025","7/16/2025","WineBid","USD","1","440.73","440.73","USD","5","4","OrderId:100002930","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"5073361","100002931","5/9/2025","7/21/2025","WineBid","USD","1","62.92","62.92","USD","2","2","OrderId:100002931","True","750ml","2022","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"2353259","100002932","5/15/2025","5/30/2025","WineBid","USD","1","57.73","57.73","USD","1","1","OrderId:100002932","True","750ml","2015","Château Le Bon Pasteur","France, Bordeaux, Libournais, Pomerol","Red","Red","Dry","Château Le Bon Pasteur","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"4430210","100002933","5/13/2025","6/10/2025","Gift","USD","1","0.00","0.00","USD","9","9","OrderId:100002933","True","750ml","2020","Vietti Langhe Nebbiolo Perbacco","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Perbacco","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"1964263","100002934","5/6/2025","6/15/2025","Storyteller","USD","1","1191.56","1191.56","USD","4","3","OrderId:100002934","True","750ml","2013","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"1508099","100002935","5/11/2025","7/27/2025","Spectrum Wine Auctions","USD","1","388.54","388.54","USD","1","1","OrderId:100002935","True","750ml","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"3335386","100002936","5/8/2025","5/20/2025","Acker Merrall","USD","1","108.33","108.33","USD","10","8","OrderId:100002936","True","750ml","2018","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"1544203","100002937","5/17/2025","5/29/2025","WineBid","USD","1","226.75","226.75","USD","2","2","OrderId:100002937","True","750ml","2011","Domaine Michel Lafarge Volnay 1er Cru Clos du Château des Ducs","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Clos du Château des Ducs","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
